x,y,z,t,u,v,w,p,d,dx,dy
-0.0037252621,-0.0033437798,0.0003765872,0.0025,0.0057403513,0.0052152638,0.0,429.1417,5.873183908988722e-06,-4.383200121083064e-06,-3.90920013160212e-06
-0.0033457,-0.0037157,0.05,0.0025,0.0,0.0,0.0,0.003616439,0.0,0.0,0.0
-0.0033401159,-0.0037206435,0.0496267839,0.0025,2.858e-07,3.022e-07,0.0,0.006891897,0.0,0.0,0.0
-0.0033457,0.0037157,0.0,0.0025,0.0,0.0,0.0,378.2115,0.0,0.0,0.0
-0.0033441738,0.0037247647,0.0003770125,0.0025,0.005054924,-0.0055408282,0.0,426.6817,5.797851372335572e-06,-3.875899892591406e-06,4.311899829190224e-06
-0.0005225731,0.0049726,0.05,0.0025,0.0,0.0,0.0,0.002049028,0.0,0.0,0.0
-0.0005312613,0.0049713064,0.0496200664,0.0025,4.32e-08,-3.495e-07,0.0,0.006091078,1.000000013351432e-10,0.0,-1.000000013351432e-10
-0.0005225731,-0.0049726,0.0,0.0025,0.0,0.0,0.0,362.2437,0.0,0.0,0.0
-0.0005313007,-0.0049770486,0.0003752727,0.0025,0.0009091948,0.0073170967,0.0,429.5277,5.749529918830376e-06,-6.3189997945301e-07,-5.71469990973128e-06
-0.0010395,0.0048907,0.05,0.0025,0.0,0.0,0.0,0.004821124,0.0,0.0,0.0
-0.0010395,-0.0048907,0.0,0.0025,0.0,0.0,0.0,341.3874,0.0,0.0,0.0
-0.0048984347,0.0009912543,-0.0,0.0025,0.0,0.0,0.0,337.8689,0.0,0.0,0.0
-0.004897695,-0.0009959288,0.05,0.0025,0.0,0.0,0.0,0.004569169,0.0,0.0,0.0
0.0049713719,0.0005258274,0.0495937659,0.0025,-4.054e-07,-5.23e-08,0.0,0.004413334,2.000000026702864e-10,-2.000000026702864e-10,0.0
0.0049758577,-0.0005378947,0.0004075724,0.0025,-0.008102525,0.0009833086,0.0,428.1176,6.3249376580643e-06,6.28950010650442e-06,-6.686000233457889e-07
-0.0040361066,0.0029464408,0.0489337976,0.0025,1.0766e-06,-8.054e-07,0.0,0.007832409,3.6055514129884614e-10,2.999999970665357e-10,-2.000000026702864e-10
-0.0043753101,0.0024109576,0.048444834,0.0025,1.9183e-06,-1.0187e-06,0.0,0.01188821,5.830951832486164e-10,4.999999858590343e-10,-2.999999970665357e-10
-0.0044223529,0.0023253655,0.0488030975,0.0025,1.3735e-06,-6.783e-07,0.0,0.009734065,4.4721359948596273e-10,4.000000053405728e-10,-2.000000026702864e-10
-0.0029421327,-0.0040396151,0.0489434548,0.0025,8.595e-07,1.099e-06,0.0,0.006554939,3.605551135432705e-10,2.000000026702864e-10,2.999999970665357e-10
-0.0023971256,-0.0043822663,0.048451881,0.0025,1.1217e-06,1.9244e-06,0.0,0.01167486,5.830951832486164e-10,2.999999970665357e-10,4.999999858590343e-10
-0.002319032,-0.0044254688,0.0488083979,0.0025,7.518e-07,1.3974e-06,0.0,0.009776596,4.4721359948596273e-10,2.000000026702864e-10,4.000000053405728e-10
-0.0029605549,0.0040485399,0.0010667621,0.0025,0.011810838,-0.0159586776,0.0,566.9004,1.854755282693077e-05,-1.097289987228578e-05,1.4953499885450583e-05
-0.0024251712,0.0043999127,0.0015480294,0.0025,0.0127815558,-0.0231105282,0.0,652.4071,2.842415779014118e-05,-1.383380003971979e-05,2.483060052327346e-05
-0.0023264359,0.0044453164,0.0011891481,0.0025,0.009752736,-0.0190722247,0.0,564.2976,2.1079671569168568e-05,-9.612100257072598e-06,1.8760600141831674e-05
-0.0040542565,-0.0029535924,0.0010610446,0.0025,0.0164200822,0.0122575993,0.0,558.6879,1.8634098523762077e-05,-1.5094699847395532e-05,-1.092610000341665e-05
-0.0044052757,-0.0024153648,0.0015494056,0.0025,0.0237305978,0.0135138891,0.0,636.0105,2.8772690711775795e-05,-2.5232500775018707e-05,-1.3827099792251829e-05
-0.0044453023,-0.0023271941,0.0011928131,0.0025,0.019504236,0.010374114,0.0,553.2162,2.140127071470488e-05,-1.9076700482401066e-05,-9.700200280349236e-06
0.0004850087,-0.0049756757,0.0496053582,0.0025,-2.89e-08,3.897e-07,0.0,0.004844299,1.000000013351432e-10,0.0,1.000000013351432e-10
0.0004848558,0.0049816926,0.0003887455,0.0025,-0.0008891062,-0.0080089575,0.0,472.2297,6.023582500347402e-06,5.911999778618338e-07,5.99450004301616e-06
0.002871255,-0.0041265013,0.0016192457,0.0025,-0.0159288007,0.0219680417,0.0,648.6345,2.9859531423426233e-05,1.6767700799391605e-05,-2.470700019330252e-05
0.0024822669,-0.0043822885,0.0020376674,0.0025,-0.0155466383,0.0260624801,0.0,769.4137,3.8562604459002614e-05,1.884039920696523e-05,-3.364689837326296e-05
0.0023899652,-0.0044246512,0.0016495307,0.0025,-0.0131951921,0.0235482512,0.0,678.8299,3.057015419472009e-05,1.422080003976589e-05,-2.7061099899583496e-05
0.0041290613,0.0028669864,0.0016191613,0.0025,-0.0225150411,-0.0157866832,0.0,649.3048,2.9749497116426937e-05,2.468029924784787e-05,1.6610700185992755e-05
0.0043812934,0.0024839307,0.0020375613,0.0025,-0.0266151118,-0.0154641507,0.0,761.6991,3.841761645162478e-05,3.362019924679771e-05,1.8590200852486305e-05
0.0044250754,0.0023890371,0.0016496728,0.0025,-0.0242086791,-0.0132453323,0.0,653.4124,3.053783439099789e-05,2.7096599296783097e-05,1.4083099813433364e-05
0.0028567607,0.004100352,0.0483799178,0.0025,-1.3477e-06,-1.948e-06,0.0,0.01345572,6.403124142018157e-10,-4.000000053405728e-10,-4.999999858590343e-10
0.0024639979,0.0043483519,0.0479622748,0.0025,-1.6599e-06,-2.8244e-06,0.0,0.01578699,9.43398137387419e-10,-4.999999858590343e-10,-8.000000106811456e-10
0.0023698251,0.0044005007,0.0483500472,0.0025,-1.161e-06,-2.1458e-06,0.0,0.01326876,6.708203992289441e-10,-2.999999970665357e-10,-5.999999941330714e-10
0.0041019371,-0.0028542735,0.0483813919,0.0025,-1.9539e-06,1.3222e-06,0.0,0.01353553,6.403124142018157e-10,-4.999999858590343e-10,4.000000053405728e-10
0.004342958,-0.0024747041,0.0479606565,0.0025,-2.8302e-06,1.5887e-06,0.0,0.01649906,9.43398137387419e-10,-8.000000106811456e-10,4.999999858590343e-10
0.0043969528,-0.0023770383,0.0483500618,0.0025,-2.1612e-06,1.1233e-06,0.0,0.01349917,6.708203992289441e-10,-5.999999941330714e-10,2.999999970665357e-10
0.0010998464,0.0048863789,0.0007047018,0.0025,-0.0032107272,-0.0136801101,0.0,469.4879,1.1465302122815046e-05,2.5439999262744095e-06,1.1179499779245816e-05
0.0011054696,-0.0048730054,0.0492930852,0.0025,-1.63e-07,7.934e-07,0.0,0.003615629,2.000000026702864e-10,0.0,2.000000026702864e-10
0.0048697263,0.0011180208,0.0492935041,0.0025,-8.269e-07,-1.871e-07,0.0,0.004973089,2.2360679974298137e-10,-2.000000026702864e-10,-1.000000013351432e-10
