x,y,z,t,u,v,w,p,d,dx,dy
-0.0007210002,-0.0023647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037578005,-0.0017038267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013406963,0.0016988284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0002350559,-0.0032502778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006308174,-0.0032692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0019637,-0.0011167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0021350319,-0.0006417482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0015165,-0.0006634118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0037378,-0.0017189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027794,0.0030418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036593208,-0.0004765733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0015819218,0.0004288381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030846326,0.0007407382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025928778,0.0009887933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006744505,-0.0031656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004026124,-0.0027633222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001326361,0.0027350493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000442019,0.0023275596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028008704,-0.0005450859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040774,0.0004274695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0032635,-0.0006213003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030819,-0.0009966949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0024244825,0.003832855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023777,-0.0014516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0033935556,0.0023417667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026061309,-0.0010313229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010028,-0.0030917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026338,0.0004934012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022157208,0.0001748732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003154,-0.0004939545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0028006,5.1968e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0026721889,-0.0005770775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.45861e-05,0.0012291815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010565,0.0030955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006494585,0.0031033704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0029269444,-0.0023009444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008256764,0.0040394869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012585295,0.003858673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006200564,-0.0019239483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021643,-0.0024043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0023415985,-0.0002275553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022175,0.0002613038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000968393,0.0035164333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014244262,0.0033584032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013957,0.0028237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010410135,-0.0026225556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.001058227,-0.0021064173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025980111,0.000597761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0032285087,-0.0002120966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0004859317,-0.0036688386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002932877,-0.0022544934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.56022e-05,0.0041302136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004722937,0.004197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004321178,0.0037809897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014125433,-0.00341742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008324696,0.000355924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018052,-0.0026908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013493,0.0038669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045586012,0.0002512361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018474,-0.0001541573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0031751,0.0002626169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018281,-0.0021608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014465,-0.0023996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014541397,-0.001850649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014731303,-0.0012921235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028978728,0.0035346827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024959333,-0.0038324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000245379,-0.0045669889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040769222,-0.0020692111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0020725463,-0.004078087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026447889,0.0025807444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022179,0.0023696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003887731,0.0040722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.90891e-05,0.0036448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025115556,0.0038101444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015901,0.0011014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0041330842,0.0003589471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0042445,-2.15753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038561167,-2.74689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014565,0.001069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018267048,-0.0026925323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022056785,-0.0024437841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000334504,0.0016179188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025338,-0.0022432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022465889,-0.0019663556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.48245e-05,-0.0027884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003366258,-2.28337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0004889887,-0.0013902841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000377362,-0.0008237759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001692,0.0036808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0040691617,-0.0020847543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012876675,4.52305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0024807799,-0.0038445925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011759685,0.0043792677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002916,-0.0014303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038471,0.0013743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0020333,0.0008201437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029780006,0.0023272827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026389527,0.0020837853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0001650703,0.0031595557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003632025,-0.000219941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0040051,0.0008039107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0036503849,0.0004022318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045672111,-0.0002228009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018708,0.0014048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027043037,-0.0018792889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0028858,-0.0014503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009779023,-0.0035691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007290044,0.0045121392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002631,-0.0026021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009920918,0.0024744286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020882815,-0.0040698444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0034224,0.0024946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035605778,0.0021169185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0031010813,0.002269048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0002264026,-0.004568821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038454,-0.0024804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0024254,0.0011405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002195519,-0.0032395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038378556,-0.0024971889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0023005868,0.001700382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022550275,-0.0029231581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009053558,-0.0004578187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009975519,0.0009413522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001445,0.0024176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018099277,0.0026574342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017872719,0.0021378885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035675245,-0.0009290017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000938233,-0.0035828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018849,-0.0016271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0037152355,0.001687666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0032009407,0.0017937868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003658533,-0.0004644771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035102,-0.0009304257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035737,0.0028391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016350647,0.0042160596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0026154858,-0.0026406114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0004949248,0.0035907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0041396165,-0.0003926994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0040132944,-0.000841924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014275401,-0.0029155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009690105,-0.0010270627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038725,0.0012409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0034894,0.0008572272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025145,-0.001055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0023659,-0.0014976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004581212,0.0002231438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0045818889,-0.0002485208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018411632,0.0030989998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0017907,0.0025453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002565519,0.0045710222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021986468,0.0018231968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013024442,0.0019928241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035558294,0.0028855801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0030939333,0.0027435407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038404309,0.0025018798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0023032,0.0033387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027135109,0.0019939338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.002820582,0.0014771467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0031174,0.0027339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0043765,0.0012041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0028623,-0.0035569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027319,-0.0030947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0008577651,0.0040042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010134067,-0.0015802815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033437,0.0013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0017995607,0.0019816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013727,-0.0034091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0043829572,0.0011567395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0030302,-0.0009955809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003933907,0.0032522983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027578,-0.0030579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022644,-0.0028894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013188192,0.0022867556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040386,-0.0008198464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0045013666,-0.000714535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008594911,-0.0040273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005167296,-0.0036352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004050701,0.0020721887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004243,0.0016231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0034868444,0.0010295179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017546,0.0031643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0039174,-0.0012687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003407,-0.0013697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027348537,-1.80531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005959146,0.0013641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.002825,0.0035373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020855,0.0040315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0012698,-0.0039181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0045003747,0.000685793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038836,-0.0012922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033756,-0.0013968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0042505,-0.0016422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
