x,y,z,t,u,v,w,p,d,dx,dy,dz
0.0045677,-0.0020337,0.0307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.001545,0.0047553,0.0099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,-0.0015451,0.0256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,-0.0047553,0.0291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,-0.0015451,0.0399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,-0.0020337,0.0397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,-0.0020337,0.0258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,0.0047553,0.0256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,0.0045677,0.0258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020337,-0.0045677,0.0222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0047553,0.0015451,0.0214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015451,0.0047553,0.0294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,-0.0045677,0.0293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020337,0.0045677,0.0317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015451,-0.0047553,0.0224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045677,0.0020337,0.0392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045677,0.0020337,0.0253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0047553,0.0015451,0.0251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
