x,y,z,t,d,dx,dy,dz,eta
-0.0045647,-0.0020404,0.0496747,0.005,1.6560495197381897e-08,1.5099999473022763e-08,6.800000118545313e-09,0,-1.6560431317924618e-08
-0.0045677,0.0020337,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0047589466,0.001531493,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0045647,0.0020404,0.0003253073,0.005,6.633987936766061e-08,6.62999966039024e-08,2.2999999682582484e-09,0,-5.9589588781612524e-08
-0.0020338,-0.0045677,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0015451,-0.0047553,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0020737756,-0.0045475974,0.000365752,0.005,1.615693037138044e-07,6.199999802447564e-08,1.49200005239436e-07,0,-1.6147588805404817e-07
-0.0043301,-0.0025,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0043270649,-0.0025045804,0.0003563324,0.005,1.3290105016494635e-07,9.869999928469042e-08,8.899999670575198e-08,0,-1.300070415644755e-07
-0.0043301,0.0025,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.00432743,0.0025038441,0.0496512508,0.005,1.8024705283892217e-08,1.549999950611891e-08,-9.199999873032993e-09,0,-1.8023589297248843e-08
-0.0025,0.0043301,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0025039693,0.0043273582,0.0003432563,0.005,5.988805895640326e-08,1.3700000245364663e-08,-5.829999949469311e-08,0,-5.7322553101771256e-08
-0.0025,-0.0043301,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0025039675,-0.0043273587,0.0496570491,0.005,1.783704028923694e-08,8.99999985648492e-09,1.5399999497844874e-08,0,-1.783687377399784e-08
-0.0048908,0.0010395,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0048908,-0.0010395,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0010395,-0.0048907,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0010395,0.0048907,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0020338,-0.0045677,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0020405815,-0.0045645436,0.0496573361,0.005,1.7404884644633967e-08,-7.3000001599154984e-09,1.5799999530941022e-08,0,-1.7403543998290028e-08
0.0045677,0.0020337,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0045656809,0.0020380542,0.0496574549,0.005,1.7454226508561987e-08,-1.589999953921506e-08,-7.200000151641461e-09,0,-1.74539750387101e-08
0.0045677,-0.0020337,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0045656101,-0.0020382375,0.0003407161,0.005,9.450042171010864e-08,-8.770000192726002e-08,3.519999935974738e-08,0,-9.443148824093278e-08
0.0020338,0.0045677,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0020415803,0.0045640337,0.0003411614,0.005,1.0253531002035743e-07,-6.500000182541044e-08,-7.93000012322409e-08,0,-9.892910518734255e-08
0.0048908,0.0010395,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0047553,0.001545,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0047551,0.0015456,0.0003261584,0.005,1.3818574018387153e-07,-1.3230000206476689e-07,-3.9900001524983963e-08,0,-1.381542327543936e-07
0.0048908,-0.0010395,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0047553,-0.001545,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0047551522,-0.0015454303,0.0496542505,0.005,1.7898603488220033e-08,-1.6999999630229468e-08,5.600000019256868e-09,0,-1.7898461253038067e-08
0.0010395,0.0048907,0.05,0.005,0.0,0.0,0.0,0,0.0
0.001545,0.0047553,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0015451941,0.0047552321,0.0496591719,0.005,1.780365188608357e-08,-5.600000019256868e-09,-1.689999962195543e-08,0,-1.7803352759908353e-08
0.0010395,-0.0048907,0.0,0.005,0.0,0.0,0.0,0,0.0
0.001545,-0.0047553,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0015453,-0.0047552,0.0003262385,0.005,1.265138678263611e-07,-3.199999909497819e-08,1.223999959165667e-07,0,-1.2629751584228993e-07
0.0020337,0.0045677,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0020337,-0.0045677,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0045678,0.0020336,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0045678,-0.0020336,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0049726,0.0005226478,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0049726,0.0005226048,0.0496723,0.005,1.6708380456975647e-08,1.659999959713332e-08,-1.8999999351621e-09,0,-1.670766641790472e-08
-0.005,0.0,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0049726,-0.0005226478,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0049726,-0.0005226048,0.0003277039,0.005,1.073790016903331e-07,1.0120000126789819e-07,3.590000119402248e-08,0,-1.0439794199696567e-07
-0.005,0.0,0.0,0.005,0.0,0.0,-0.0,0,0.0
0.005,0.0,0.0,0.005,0.0,0.0,-0.0,0,0.0
0.0049726,0.0005226478,0.0,0.005,0.0,0.0,0.0,0,0.0
0.00497061,0.0005357369,0.0003362849,0.005,1.3343118610009697e-07,-1.317999931416125e-07,-2.0799999944642877e-08,0,-1.332699933482423e-07
0.005,0.0,0.05,0.005,0.0,0.0,-0.0,0,0.0
0.0049726,-0.0005226478,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0049725797,-0.0005224358,0.0496561749,0.005,1.7415223041439276e-08,-1.729999965505158e-08,1.999999943436137e-09,0,-1.7414278389096816e-08
-0.000522642,-0.0049726,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0005181046,-0.0049728933,0.0496511633,0.005,1.7791290218838185e-08,1.8000000379103653e-09,1.7699999688147727e-08,0,-1.7791235964494112e-08
-0.000522642,0.0049726,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0005179923,0.0049729134,0.0003527405,0.005,9.576309167869113e-08,-1.6099999555763134e-08,-9.440000070526366e-08,0,-9.222395343060075e-08
-0.0025001,0.0043301,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0043301,-0.0025001,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0043301,0.0025001,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0025001,-0.0043301,0.0,0.005,0.0,0.0,0.0,0,0.0
0.000522642,0.0049726,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0005175663,0.0049730573,0.0496468993,0.005,1.8022763725866753e-08,-2.099999951710174e-09,-1.78999997046958e-08,0,-1.8021220764795343e-08
0.000522642,-0.0049726,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0005178763,-0.004973008,0.0003518085,0.005,1.405561818046408e-07,-9.99999993922529e-09,1.4020000094205898e-07,0,-1.4048169204132488e-07
0.0025001,-0.0043301,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0043301,0.0025001,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0043301,-0.0025001,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0025001,0.0043301,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0043301,0.0025,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0043271099,0.0025048502,0.0003517202,0.005,1.4989240071372478e-07,-1.3829999545578175e-07,-5.7800001229679765e-08,0,-1.4864937745648343e-07
0.0043301,-0.0025,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0043256,-0.0025078,0.0496616,0.005,1.7513709593686144e-08,-1.51999994812968e-08,8.699999831662808e-09,0,-1.7513439361932504e-08
0.0025,-0.0043301,0.0,0.005,0.0,0.0,0.0,0,0.0
0.002505044,-0.0043270115,0.0003576325,0.005,1.345273545894088e-07,-5.560000104765095e-08,1.2249999770119757e-07,0,-1.3387247490941057e-07
0.0025,0.0043301,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0025049729,0.0043270475,0.0496456012,0.005,1.8406792534619854e-08,-9.099999864758956e-09,-1.5999999547489097e-08,0,-1.8406254528348376e-08
-0.0040451,0.002939,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0040419361,0.0029431268,0.0003524516,0.005,4.3318010511939065e-08,4.210000170701278e-08,-1.0199999955773364e-08,0,-4.003765962778266e-08
-0.0029389,-0.0040451,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0029441,-0.0040413,0.0003384917,0.005,1.4813834070537268e-07,7.439999905045624e-08,1.2809999816454365e-07,0,-1.473467901164094e-07
-0.0040451,-0.002939,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0040419693,-0.0029430767,0.0496437284,0.005,1.8321571815249627e-08,1.4800000336379071e-08,1.0800000005417587e-08,0,-1.832156198110224e-08
-0.0029389,0.0040451,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0029441,0.0040413,0.0496615,0.005,1.7321662326708065e-08,1.0199999955773364e-08,-1.4000000270186774e-08,0,-1.7321662720490294e-08
0.0040451,-0.002939,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0040418,-0.0029434,0.0003381534,0.005,9.044982363093368e-08,-6.890000037174104e-08,5.860000129587206e-08,0,-9.019309688603622e-08
0.0029389,0.0040451,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0029423078,0.0040425139,0.0003580243,0.005,1.18014618522011e-07,-9.120000044049448e-08,-7.490000086818327e-08,0,-1.142265347300539e-07
0.0040451,0.002939,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0040426055,0.0029421669,0.0496428693,0.005,1.8380696076292224e-08,-1.4800000336379071e-08,-1.0900000013691624e-08,0,-1.8380401786526057e-08
0.0029389,-0.0040451,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0029421684,-0.0040426041,0.0496453754,0.005,1.836001040089741e-08,-1.1000000021965661e-08,1.4700000328105034e-08,0,-1.8358392669774737e-08
-0.0040451,-0.002939,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.002939,0.0040451,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0040451,0.002939,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.002939,-0.0040451,0.05,0.005,0.0,0.0,0.0,0,0.0
6.84e-08,0.005,0.05,0.005,0.0,0.0,0.0,0,0.0
6.84e-08,-0.005,0.0,0.005,0.0,0.0,0.0,0,0.0
-6.84e-08,-0.005,0.05,0.005,0.0,0.0,0.0,0,0.0
-6.84e-08,0.005,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0037157,-0.0033457,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0037157,0.0033457,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0033456,0.0037158,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0033456,-0.0037158,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0037157,0.0033457,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0037157,-0.0033457,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0033456,-0.0037158,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0033456,0.0037158,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0040451,0.002939,0.0,0.005,0.0,0.0,0.0,0,0.0
0.002939,-0.0040451,0.0,0.005,0.0,0.0,0.0,0,0.0
0.002939,0.0040451,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0040451,-0.002939,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0049742352,0.0004914004,-0.0,0.005,0.0,0.0,0.0,0,0.0
