x,y,z,t,d,dx,dy,dz,eta
0.0005175663,0.0049730573,0.0496468993,0.01,1.995410002564313e-06,2.1859999321804935e-07,1.983399897653726e-06,0,1.995373355530815e-06
0.000522642,-0.0049726,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0005178763,-0.004973008,0.0003518085,0.01,1.842009744734696e-08,-9.29999988130703e-09,1.589999953921506e-08,0,-1.677774364924889e-08
0.0025001,-0.0043301,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0043301,0.0025001,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0043301,-0.0025001,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0025001,0.0043301,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0043301,0.0025,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0043271099,0.0025048502,0.0003517202,0.01,7.188045714201508e-08,4.580000023679531e-08,5.5400001031102875e-08,0,6.739261676057956e-08
0.0043301,-0.0025,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0043256,-0.0025078,0.0496616,0.01,1.9992535271740053e-06,1.7308999531451263e-06,-1.0004999921875424e-06,0,1.9992519388290983e-06
0.0025,-0.0043301,0.0,0.01,0.0,0.0,0.0,0,0.0
0.002505044,-0.0043270115,0.0003576325,0.01,2.719742653312096e-08,2.2999999682582484e-09,2.7100000465907215e-08,0,-2.2300827707925908e-08
0.0025,0.0043301,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0025049729,0.0043270475,0.0496456012,0.01,2.015114432651899e-06,1.0078000514113228e-06,1.7449999631935498e-06,0,2.015113280261216e-06
-0.0040451,0.002939,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0040419361,0.0029431268,0.0003524516,0.01,4.3827501627902166e-08,-3.9100001458791667e-08,1.9799999861902506e-08,0,4.326338253011347e-08
-0.0029389,-0.0040451,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0029441,-0.0040413,0.0003384917,0.01,2.5685988447321506e-08,-2.1600000010835174e-08,1.3900000261912737e-08,0,1.4837687866559035e-09
-0.0040451,-0.002939,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0040419693,-0.0029430767,0.0496437284,0.01,2.0333609427325428e-06,-1.6445000028397772e-06,-1.195900040329434e-06,0,2.0333606598104195e-06
-0.0029389,0.0040451,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0029441,0.0040413,0.0496615,0.01,1.9230021734983893e-06,-1.1436000022513326e-06,1.5460000213352032e-06,0,1.922951050436876e-06
0.0040451,-0.002939,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0040418,-0.0029434,0.0003381534,0.01,3.3462367099446055e-08,1.4200000286734848e-08,3.03000007306764e-08,0,-6.358215759449948e-09
0.0029389,0.0040451,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0029423078,0.0040425139,0.0003580243,0.01,6.807238861483711e-08,4.520000018715109e-08,5.0899998882414366e-08,0,6.7752486287119e-08
0.0040451,0.002939,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0040426055,0.0029421669,0.0496428693,0.01,2.007587909247377e-06,1.6317000017807004e-06,1.1695999546645908e-06,0,2.007535519602671e-06
0.0029389,-0.0040451,0.05,0.01,0.0,0.0,0.0,0,0.0
